AvgDialog_38727_Content_30,akuf,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,114,AvgDialog,Content,,那个痕迹歪歪扭扭，像是刻印的人已经失去力气，或者神志不清。在父神的指引下，我看出来了——那是一个词。,"The mark was crooked, as if carved by someone who has lost all his strength or drunk with the delirium of madness. Guided by the Father, I recognized it—it was indeed a word."
AvgDialog_38727_Content_31,akug,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,115,AvgDialog,Content,,<Red:净化>,<Red:Purification.>
AvgDialog_38727_Content_32,akuh,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,116,AvgDialog,Content,萨尔瓦多,那个教派非常谨慎，且善于隐藏自己。如果不是爱德华今天提到了“净化”，我恐怕都不会知道他已经落入了他们的魔爪。,"That cult you theorise of is cautious and extremely skilled at hiding themselves. If Edward hadn't mentioned ""purification"" during that incident earlier, I would not have known that he had fallen deep into their clutches."
AvgDialog_38727_Content_33,akui,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,117,AvgDialog,Content,玩家,那个符号，你还记得它是什么样的吗？或许弥萨格会有关于它们的资料。,"Do you remember what that symbol looked like, perhaps? Mythag might have some records that might prove useful."
AvgDialog_38727_Content_34,akuj,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,118,AvgDialog,Content,萨尔瓦多,当然，伸出手来。,"Of course. Please, extend your hand."
AvgDialog_38727_Content_35,akuk,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,119,AvgDialog,Content,,他伸出一只手指，在你手心轻轻画下一个简单的符号。,"He extends a finger, lightly drawing a simple symbol onto your palm."
AvgDialog_38727_Content_36,akul,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,120,AvgDialog,Content,玩家,这……！,This...!
AvgDialog_38727_Content_37,akum,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,121,AvgDialog,Content,,你从口袋里摸出随身携带的笔记本，迅速在上面复写萨尔瓦多画下的图案。,"You quickly take out your pocket notebook, hastily copying the pattern Salvador drew."
AvgDialog_38727_Content_38,akun,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,122,AvgDialog,Content,奥吉尔,主君，怎么了？那是什么符号？,"My Lord, what is the matter? What are those symbols?"
AvgDialog_38727_Content_39,akuo,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,123,AvgDialog,Content,玩家,倒三角，中间一个点——,"Inverted triangle, a dot in the middle—"
AvgDialog_38727_Content_40,akuq,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,124,AvgDialog,Content,玩家,这是提灯教会的符号。,This...This is the symbol of the Church of the Lightbearers...
AvgDialog_38727_Content_41,akur,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,125,AvgDialog,Content,,砰！,Bang!
AvgDialog_38727_Content_42,akus,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,126,AvgDialog,Content,,圣堂的门被一下撞开，索菲亚头发微乱，气喘吁吁，她站在阳光之中，扶着门冲你们大喊。,"Suddenly, the Church door is flung wide open. Sophia grips the door tightly, her hair slightly messy and panting for breath. She stands bathed in the outside sunlight, yet her shouting rings loud and clear."
AvgDialog_38727_Content_43,akut,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,127,AvgDialog,Content,索菲亚,萨尔瓦多主教，不好了！外面的人——,"Bishop Salvador, something's wrong! The people outside—"
AvgDialog_38727_Content_44,akuu,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,128,AvgDialog,Content,愤怒的市民,别挡在这里，让我们进去！,"Don't block the way, let us in!"
AvgDialog_38727_Content_45,akuv,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,129,AvgDialog,Content,,一只手将索菲亚粗暴地搡开，叫嚷和谩骂瞬间填满了圣堂。,"A hand shoves Sophia aside, filling the once peaceful Church with piercing shouts and curses."
AvgDialog_38727_Content_46,akuw,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,130,AvgDialog,Content,,十多个市民涌了进来，有的拿着扫帚，有的拿着擀面杖，其中一个挥舞着拳头，上面还残留了爱德华的牙印。,"More than a dozen citizens rush in, some holding brooms, others with rolling pins. One of them waves their fist, still bearing Edward's bite marks."
AvgDialog_38727_Content_47,akux,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,131,AvgDialog,Content,中年人,让爱德华那败类出来！我们要找他算账！,Bring out that scoundrel Edward! We have a score to settle with him!
AvgDialog_8238_Content_1,aqHp,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,132,AvgDialog,Content,,因暴怒疯狂,Fury's Madness
AvgDialog_8238_Content_2,aqHA,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,133,AvgDialog,Content,萨尔瓦多,诸位，请冷静一点。有什么事不能坐下来谈呢？,"Everyone, please, calm down. Is there no way we can talk about this?"
AvgDialog_8238_Content_3,aqHL,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,134,AvgDialog,Content,愤怒的市民,和这种人渣没什么好谈的！,There's nothing to discuss with this scum!
AvgDialog_8238_Content_4,aqHW,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,135,AvgDialog,Content,粗鲁的市民,我早该在他害死<Blue:米莉小姐>的时候就揍他一顿了！,I should've beaten him up when he caused the death of <Blue:Miss Millie>!
AvgDialog_8238_Content_5,aqIf,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,136,AvgDialog,Content,中年人,没错！,That's right!
AvgDialog_8238_Content_6,aqIg,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,137,AvgDialog,Content,,你看向奥吉尔，在对方脸上发现了与自己一样的迷茫。,You look to Ogier and see the same confusion staring back at you.
AvgDialog_8238_Content_7,aqIh,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,138,AvgDialog,Content,玩家,各位先生女士们，不管这位爱德华先生做了什么——,"Ladies, gentlemen, no matter what Mr. Edward has done—"
AvgDialog_8238_Content_8,aqIi,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,139,AvgDialog,Content,愤怒的市民,闭嘴，你们懂什么！,Shut up! What do you know?
AvgDialog_8238_Content_9,aqIj,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,140,AvgDialog,Content,粗鲁的市民,那么帮着他干什么？你们是不是一伙的！,What are you helping him with? Are you in cahoots?
AvgDialog_8238_Content_10,aqHq,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,141,AvgDialog,Content,中年人,好啊，伙计们，<Yellow:诈骗犯>送上门来了！,"Alright, folks, <Yellow:Scammer> has shown up!"
AvgDialog_8238_Content_11,aqHr,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,142,AvgDialog,Content,市民们,揍他们，揍他们！,"Hit them, hit them!"
AvgDialog_8238_Content_12,aqHs,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,143,AvgDialog,Content,索菲亚,这、这里是父神的圣所，不能实施暴行啊！,This... this is the sanctuary of the Father God. Violence is not allowed!
AvgDialog_8238_Content_13,aqHt,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,144,AvgDialog,Content,愤怒的市民,别拦着我们！索菲亚，难道你忘了他对你家做的事情了吗？,"Don't try to stop us! Sophia, have you forgotten what he did to your family?"
AvgDialog_8238_Content_14,aqHu,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,145,AvgDialog,Content,拿着木棍的市民,我们是在替你、替可怜的米莉小姐报仇！,"We are avenging you, and poor Miss Millie!"
AvgDialog_8238_Content_15,aqHv,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,146,AvgDialog,Content,,一颗石头从索菲亚头顶掠过，砸在离你们不远的长凳上。,"A rock whizzes past Sophia's head, hitting a pew not far from you."
AvgDialog_8238_Content_16,aqHw,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,147,AvgDialog,Content,市民们,打死他，打死他！,"Kill him, kill him!"
AvgDialog_8238_Content_17,aqHx,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,148,AvgDialog,Content,,又一块石头从人群中飞出，落在你的脚边。,"Another stone flies out from the crowd, landing at your feet."
AvgDialog_8238_Content_18,aqHy,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,149,AvgDialog,Content,市民们,还有他的同谋，打死他们！,"And his accomplices, kill them too!"
AvgDialog_8238_Content_19,aqHz,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,150,AvgDialog,Content,,一个物件高高飞起，反射的光刺痛了你的双眼，你正要让索菲亚后退，却听到身后传来萨尔瓦多的惊呼。,"An object soars high into the air, its reflected light piercing your eyes. Just as you can pull Sophia back to safety, you heard Salvador's gasp from behind."
AvgDialog_8238_Content_20,aqHB,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,151,AvgDialog,Content,萨尔瓦多,爱德华？爱德华！,Edward? Edward!
AvgDialog_8238_Content_21,aqHC,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,152,AvgDialog,Content,,方才还昏迷的人不知何时醒了过来，年轻人一把将你推开，冲到了人群的面前。,"The person who had fainted earlier had woken up, seemingly unnoticed. He pushes you aside, rushing headlong to the front of the crowd."
AvgDialog_8238_Content_22,aqHD,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,153,AvgDialog,Content,爱德华,杀了我，杀了我！,"Kill me, please, kill me!"
AvgDialog_8238_Content_23,aqHE,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,154,AvgDialog,Content,爱德华,让我流出黑色的血，受到我应有的惩罚！,Let my black blood flow and accept the punishment I deserve!
AvgDialog_8238_Content_24,aqHF,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,155,AvgDialog,Content,玩家,奥吉尔，用屏障！,"Ogier, a barrier!"
AvgDialog_8238_Content_25,aqHG,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,156,AvgDialog,Content,奥吉尔,可规定——,But—
AvgDialog_8238_Content_26,aqHH,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,157,AvgDialog,Content,,"不得暴露唤醒体的存在，这点你当然知道。
你看向疯狂的人群，咬了咬牙。","Do not expose the existence of the Awakener, the one rule that you know all too well.\nYou look to the frenzied crowd, gritting your teeth in desperation."
AvgDialog_8238_Content_27,aqHI,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,158,AvgDialog,Content,玩家,报告的事情我会想办法，救人要紧，动作快！,I'll take care of the report. Saving lives is the top priority. Hurry up!
AvgDialog_8238_Content_28,aqHJ,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,159,AvgDialog,Content,奥吉尔,"我明白了。
各位，冒犯了！",I...I understand.\nD-do pardon the intrusion!
AvgDialog_8238_Content_29,aqHK,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,160,AvgDialog,Content,,金属枪尖与石制地板碰撞擦出火花，漆黑的屏障转瞬即逝，化作一股无形的力量朝前猛然一压，硬生生将聚集的人逼退了几步。,"The metallic tip of Ogier's lance clashes with the stone floor, briefly sparking with a brilliant flash. The pitch-black barrier vanishes in an instant, transforming into an invisible force that surges forward, forcefully Edward from the vengeful, gathered crowd."
AvgDialog_8238_Content_30,aqHM,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,161,AvgDialog,Content,爱德华,不、不！净化我，净化我！,"No, no! Purify me, I need to be purified! I must!"
AvgDialog_8238_Content_31,aqHN,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,162,AvgDialog,Content,,爱德华奋力挣扎，你必须双手并用才能将他留在原地。,Edward struggles fiercely; you need all of your strength to even try to hold him in place.
AvgDialog_8238_Content_32,aqHO,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,163,AvgDialog,Content,玩家,爱德华先生，你冷静一点！,"Mr. Edward, please calm down!"
AvgDialog_8238_Content_33,aqHP,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,164,AvgDialog,Content,爱德华,放开我，这是我进入无罪净土的唯一机会！放开我！,Let go! This is my only chance to enter the Innocent Haven! Let go!
AvgDialog_8238_Content_34,aqHQ,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,165,AvgDialog,Content,,就在你要控制不住爱德华时，一只戴了黑色手套的手和你一同握住了他的手臂。,"Just as control is about to slip through your fingers, a black gloved hand grips his arm along with you."
AvgDialog_8238_Content_35,aqHR,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,166,AvgDialog,Content,萨尔瓦多,爱德华，不要再犯下更多过错了。,"Edward, do not make any more mistakes that you might regret."
AvgDialog_8238_Content_36,aqHS,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,167,AvgDialog,Content,,爱德华愣了一下，你和萨尔瓦多赶忙合力将他拉了回来。,"Edward stares, stunned. Both you and Salvador seize the moment to quickly pull him back."
AvgDialog_8238_Content_37,aqHT,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,168,AvgDialog,Content,,主教往前跨了一步，站在了你们和愤怒的人群之间。,"The bishop steps forward, positioning himself between you and the angry crowd."
AvgDialog_8238_Content_38,aqHU,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,169,AvgDialog,Content,萨尔瓦多,诸位，我理解你们的愤怒，但暴力从来不是正确的解决方法。,"Ladies and gentlemen, I understand your anger, but violence is never the correct solution."
AvgDialog_8238_Content_39,aqHV,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,170,AvgDialog,Content,萨尔瓦多,"“你们不应当彼此伤害，因你们流着我的血，是彼此的姐妹弟兄。”
不要忘记父神的教诲。","""Harm shall not be done unto others, for we art all siblings by blood."" \nRemember the teachings of the Father."
AvgDialog_8238_Content_40,aqHX,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,171,AvgDialog,Content,中年人,那他呢，他伤害人难道就对了吗？,What about him? Is it right for him to bring harm unto others?
AvgDialog_8238_Content_41,aqHY,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,172,AvgDialog,Content,粗鲁的市民,就是！不要再袒护他了，主教！,"Exactly! Stop shielding him, Bishop!"
AvgDialog_8238_Content_42,aqHZ,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,173,AvgDialog,Content,市民们,把他交给我们，<BigShake:把他交给我们！>,"Leave him to us, <BigShake:Leave him to us!>"
AvgDialog_8238_Content_43,aqIa,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,174,AvgDialog,Content,,眼见场面又要再次失控，你凑到萨尔瓦多背后，悄声对他说。,"Seeing the situation about to spiral out of control again, you move close behind Salvador, lowering your voice to a whisper."
AvgDialog_8238_Content_44,aqIb,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,175,AvgDialog,Content,玩家,还是去请警察来吧，主教阁下。就算是要调解，也需要先恢复秩序。按目前的情况看，仅凭我们几个是做不到的。,"Better call the police, Your Grace. Even with mediation, order needs to come first. Given the current situation, we can't handle this on our own."
AvgDialog_8238_Content_45,aqIc,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,176,AvgDialog,Content,索菲亚,说、说得对，我马上去！,Y-You're right. I'll go right away!
AvgDialog_8238_Content_46,aqId,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,177,AvgDialog,Content,,索菲亚说着，提起裙子绕过人群，往圣堂门口跑去。,"Sophia bunches her hands into her skirt before taking off through the crowds, weaving towards the entrance of the Church. "
